,ENGAGED_df6,prob,prob_d
76891,0,0.16795879859513255,0
63982,1,0.9218485317313193,1
54455,0,0.0834664591125313,0
60103,0,0.06279408412219854,0
16586,0,0.22263648006894726,0
51102,0,0.1697036086463478,0
56177,0,0.1649395294265327,0
35085,0,0.14201295203849512,0
33481,0,0.16862339593462283,0
47286,0,0.1389274093898229,0
16853,0,0.14347824450866334,0
54783,1,0.11510227125195825,0
38795,0,0.06909227974714142,0
81332,0,0.08170275475691251,0
59883,1,0.19363347104559936,0
36734,1,0.12616468947021767,0
70834,0,0.0807399849268739,0
43888,1,0.9996154626983071,1
44962,0,0.062370461356828374,0
79975,0,0.19102440422857309,0
19735,1,0.21020731878529517,0
46968,0,0.16737136302710492,0
26656,0,0.17868298147523315,0
29114,0,0.17183266748721632,0
10896,0,0.10941195791113992,0
57371,0,0.09677191580201804,0
63067,0,0.16928716931248092,0
77723,0,0.16297784379207977,0
54341,1,0.19106521850253036,0
49491,1,0.6260848505443034,1
46422,0,0.16906572036571568,0
1237,1,0.20206576128040682,0
11604,0,0.10427718901709383,0
81092,0,0.12505452311029447,0
57834,0,0.10155942513222262,0
22475,0,0.09682732135687801,0
55192,0,0.10895166670150849,0
7825,0,0.06462264784248518,0
44513,1,0.3525313441718064,1
26307,0,0.13992357450485024,0
74501,0,0.11182752061367822,0
11928,0,0.0688193282354183,0
43225,0,0.09631119513616845,0
23337,0,0.10438304541763038,0
10882,1,0.9217316890359656,1
40198,0,0.09943595948292445,0
1779,1,0.1382453354511274,0
4364,0,0.1564507110215301,0
60134,1,0.13109032913240726,0
703,0,0.09982831472069907,0
74762,1,0.23386264954919628,0
70604,0,0.06605128669606286,0
48654,0,0.39290660177529796,1
65260,1,0.11816844192776811,0
66271,0,0.06503512461996724,0
6742,0,0.1586306981677176,0
71234,0,0.17088027245242185,0
70782,0,0.15043553503995374,0
59036,0,0.07708463476994055,0
46181,0,0.14343003486628625,0
58834,0,0.16813546783645228,0
3157,0,0.12254206541564809,0
35203,0,0.09501638950125883,0
31784,0,0.0780675843499909,0
74625,0,0.09863680929979739,0
78256,0,0.11967223709594281,0
55005,0,0.06221139609830021,0
32570,0,0.07427193240885635,0
72396,0,0.08687146705709481,0
82565,0,0.10240531054907097,0
6006,0,0.10578662110188525,0
76490,0,0.08439988350858327,0
22654,1,0.08903969952214774,0
82345,0,0.09360566553182488,0
37703,1,0.09367683316313158,0
1677,1,0.23720805245109253,0
4393,0,0.14631039627304243,0
55906,0,0.06271899172320239,0
67886,0,0.1014918805685604,0
9283,0,0.7574502552063472,1
32028,0,0.08084474511068863,0
9046,1,0.6174976756724029,1
12419,0,0.09342562874323358,0
64408,0,0.15155805443971654,0
32955,1,0.1491471286875536,0
12964,1,0.12388209476875287,0
22919,1,0.23103946580940726,0
42981,0,0.15944514806222718,0
41280,0,0.0739113987208025,0
69435,0,0.13658081354154095,0
54694,1,0.7497471163267566,1
62736,0,0.061052887526302564,0
22219,0,0.08671489968552425,0
34894,0,0.16917331315011577,0
32251,0,0.06408793579568428,0
10519,0,0.11097242241751648,0
60389,0,0.11335904496542538,0
47179,0,0.2053010833133929,0
17040,0,0.11872424270610331,0
46746,0,0.09882053511849834,0
13472,0,0.13562470251419673,0
41869,1,0.9480996798326086,1
17356,1,0.1050572114851989,0
62369,0,0.09983883313322749,0
45604,0,0.20338310209221122,0
26802,0,0.11797090034721758,0
38429,0,0.1068190240474787,0
75203,0,0.0889401247911076,0
13739,0,0.15170233782171635,0
45691,1,0.19944650195547414,0
76153,0,0.17443338377036502,0
9910,0,0.10510652776681068,0
27528,0,0.1510461309929272,0
43593,0,0.12885328262306628,0
45481,0,0.10603545517443222,0
66858,1,0.1672200218183652,0
23450,0,0.12107530165820884,0
44015,0,0.07571975159689157,0
51315,0,0.07330228509742043,0
9897,0,0.058361060864654625,0
9243,1,0.07358328194501475,0
33370,0,0.842600054629917,1
7276,1,0.1353075581713906,0
59422,1,0.8517735092869868,1
52559,0,0.13966592406543082,0
56981,0,0.18129362825943024,0
11834,0,0.1554881822673308,0
12357,0,0.11356274653976427,0
13104,0,0.06396367292967979,0
44006,0,0.1881900461413405,0
39602,0,0.15169532314159806,0
51219,0,0.10877204088611644,0
12787,1,0.16024116065310443,0
34172,0,0.09365517341181108,0
29116,0,0.11321294098984287,0
59600,0,0.09437096567292046,0
61222,0,0.14253169492997467,0
30887,0,0.124320029621077,0
15011,0,0.13431990317481343,0
1835,0,0.07506944226393686,0
21945,0,0.17807062795784778,0
74982,0,0.06289282126710326,0
50099,0,0.09997984639218764,0
31807,1,0.9957272795465902,1
77736,1,0.15364457698420728,0
68309,1,0.08114898885948824,0
50351,0,0.09788864985535585,0
9137,0,0.08379317423925503,0
29399,0,0.10273057605316521,0
6918,0,0.20720520967497266,0
63176,0,0.0769406216391849,0
62540,0,0.05993279913815447,0
41907,0,0.19928816230386923,0
64889,0,0.0598745589543289,0
45810,0,0.09019434039838505,0
15568,0,0.06398232193278426,0
73030,0,0.0906315821111098,0
66524,0,0.07731141201559479,0
75486,0,0.19530993502197183,0
6499,0,0.0872703173251913,0
41876,0,0.0995314350532694,0
79187,0,0.11967722764831638,0
52971,0,0.10786737193707954,0
74414,0,0.17893744051347635,0
73853,0,0.13222675814830573,0
20400,0,0.07066187654931447,0
17194,0,0.07361581207442672,0
59215,0,0.11861207906524293,0
36990,1,0.09805681761437958,0
23898,0,0.14836205653355572,0
15800,0,0.06070481146412271,0
82869,1,0.9979444634024794,1
46389,0,0.06544815162577679,0
14055,0,0.10528458167240873,0
25381,0,0.15256408233499946,0
20498,0,0.13873586760000464,0
18921,1,0.9963441520359164,1
81018,0,0.09407702084697521,0
14295,0,0.1643655465144568,0
72634,0,0.07082816573888397,0
31369,0,0.07842120566630115,0
4535,1,0.08755379128193692,0
81094,0,0.10332531728336951,0
28596,0,0.12018158076119,0
46896,0,0.09716653405797784,0
33139,1,0.8840825410160368,1
881,0,0.17184648064405916,0
27367,0,0.11892514808671674,0
22700,0,0.06260611557892592,0
40767,0,0.17143777750043263,0
22125,0,0.09776829334554524,0
36280,0,0.08239022228598346,0
25899,0,0.16042175934643732,0
23767,0,0.09399533082612256,0
63313,0,0.08124634297996508,0
79539,0,0.17882298475846994,0
30961,0,0.16683831202378088,0
31184,1,0.15728582688416398,0
9327,0,0.07192126174603926,0
61978,0,0.09346520976805056,0
3011,0,0.19195945972907044,0
18902,0,0.1007669394429449,0
36991,1,0.11022841546186732,0
51028,0,0.11756309141309781,0
73612,0,0.21246576410667053,0
25852,1,0.4974438410409665,1
44478,0,0.0973051757377486,0
1737,0,0.04293503838880407,0
54650,0,0.11717417129893033,0
16391,0,0.11930183381928816,0
61556,0,0.06715868704986014,0
25867,0,0.08631338858112189,0
1791,0,0.0885830526464128,0
41385,1,0.08116521916314831,0
74227,1,0.2342621642632113,0
66341,0,0.09591218993897352,0
60937,0,0.11768246704219823,0
16041,1,0.9961218270674934,1
6449,0,0.1533355554848298,0
10692,0,0.12844202433020918,0
7106,0,0.14336189184482898,0
68214,0,0.12639518408663725,0
82407,0,0.11390908520437532,0
12163,0,0.12589598342149072,0
73951,0,0.08605612388860487,0
49124,0,0.17379780887844476,0
7851,0,0.1328829513308646,0
57370,0,0.19894162363330228,0
24911,0,0.0746841011014063,0
34119,0,0.10607491527712132,0
21328,0,0.1001614894210283,0
78012,0,0.18142683374797447,0
29006,0,0.07105071846867991,0
58395,0,0.10165643552835257,0
66652,1,0.10316114948901367,0
23486,1,0.06182206802842909,0
53216,1,0.9448168878630939,1
14259,0,0.19488337451814935,0
2306,0,0.09078070380443426,0
42225,0,0.07308870234744223,0
17848,0,0.07157536786549307,0
29172,1,0.9459506312893599,1
63779,1,0.789576175102025,1
60809,1,0.19280041539786436,0
37477,0,0.15563905397758426,0
62172,0,0.1934310442052812,0
19203,0,0.051339764581584325,0
63734,0,0.22610853248960136,0
58288,0,0.07909899265478851,0
41160,0,0.1674145678440874,0
68263,0,0.13233922042444973,0
77735,1,0.4083917998008224,1
49553,0,0.05951194884666581,0
64659,0,0.1503762503744363,0
56814,1,0.17247719012017504,0
27662,0,0.1630093031145944,0
32671,0,0.15722208053236406,0
73960,0,0.1443975872673698,0
32441,0,0.11103213755794147,0
29590,0,0.14919134757722236,0
73885,0,0.20114744770252238,0
4236,1,0.8460385365339717,1
4544,1,0.8220341575717575,1
35244,0,0.2294734947955042,0
31925,0,0.10178287898048033,0
31252,0,0.88187340292012,1
77546,0,0.09904105253396343,0
200,0,0.08785783396065806,0
63975,0,0.17833641584914542,0
19453,0,0.08233395801332265,0
13040,0,0.09711612115211932,0
8284,0,0.18499237660121018,0
21407,0,0.108090847978373,0
77306,0,0.1296166319438461,0
70969,0,0.14036470777624935,0
69396,0,0.20701022490162918,0
50044,0,0.9755276689921889,1
5670,0,0.1204962678363056,0
16987,0,0.09742178358129604,0
46313,1,0.15196614492034136,0
29551,1,0.7012934356340975,1
20887,1,0.21038776929848407,0
29180,1,0.15978122301552752,0
19519,0,0.14097170574274867,0
14864,1,0.1669325276234636,0
31757,0,0.16240690485289333,0
52056,0,0.14540349911060704,0
69890,0,0.14859149539811642,0
68362,0,0.10647518905909246,0
44028,1,0.13110771770534643,0
57928,0,0.20059571985635397,0
4905,0,0.12000353991887108,0
62327,0,0.08525786811987586,0
7957,1,0.12840249543235266,0
49814,0,0.06854757881846828,0
14048,0,0.11999084104608258,0
41035,0,0.06274570346264606,0
37426,1,0.8871035399935221,1
13117,0,0.11788506034537585,0
40516,0,0.09156840941186153,0
10525,0,0.10600155952260296,0
9762,0,0.1492864088211368,0
79214,0,0.06585258191751707,0
74283,0,0.10646155026663787,0
5905,0,0.13092849518972166,0
28858,0,0.12705940773584035,0
67247,0,0.14024298760735082,0
17204,0,0.17723388729588332,0
11374,0,0.13768969142911425,0
79632,0,0.010012881650963755,0
39237,0,0.07976319422577376,0
70070,0,0.06087178478727171,0
14399,0,0.07379672524175142,0
56875,0,0.0692565503357645,0
45695,1,0.07688403289889169,0
59399,0,0.05965304771238582,0
42776,0,0.1586732703424094,0
12460,0,0.059425496991959835,0
2395,0,0.08481236127890977,0
44420,0,0.08356910606780187,0
22529,0,0.1615820913341041,0
5233,0,0.0686239711526506,0
24060,0,0.1001292659762433,0
72901,0,0.10030058100001045,0
50021,0,0.16178126353643932,0
15089,0,0.05705284571542902,0
56476,0,0.059581166970901635,0
19999,1,0.944398647017352,1
44747,0,0.11453792809915343,0
11699,0,0.08742331640004541,0
51105,0,0.11530474870739443,0
19482,0,0.16672616891411254,0
35163,0,0.16100971867628122,0
12744,0,0.05612747488043408,0
43417,1,0.12097116488210652,0
24916,0,0.13839888033774528,0
7984,0,0.08293650994918367,0
73999,0,0.05637371898143281,0
79339,0,0.1886606331865725,0
68952,1,0.11287717885398085,0
7521,0,0.09001227415908757,0
77271,0,0.057224061837806255,0
76130,1,0.9368732365258539,1
35632,0,0.08189199728104282,0
60010,0,0.1514650925743244,0
41407,0,0.09578531086055792,0
19473,1,0.9268429499740783,1
17042,0,0.09570164118901239,0
11765,0,0.15010476504505896,0
409,0,0.16120223088745608,0
34984,0,0.07977995127089944,0
19561,1,0.10458369339288105,0
45346,0,0.06482406049190276,0
74109,0,0.0780115951844924,0
29866,0,0.16397440848762995,0
58897,1,0.8103827170416081,1
52588,1,0.21122015704824237,0
34834,0,0.1223295742636946,0
13669,0,0.15197889144994334,0
23858,1,0.09490456599764843,0
38693,1,0.7525379549359323,1
26104,1,0.2692628033517984,1
54796,0,0.16054431323885834,0
77076,0,0.16964383785126813,0
72516,1,0.9741134703841752,1
75826,0,0.07802969104854757,0
62943,0,0.12532655068703413,0
53391,0,0.12300429628146525,0
49812,0,0.15450547178062513,0
10098,0,0.1211580326727876,0
933,0,0.135554575286559,0
34503,0,0.20878664480239528,0
26239,0,0.15622907310077583,0
9683,1,0.7854874677546303,1
25452,0,0.10987037878540762,0
53716,0,0.1157833517344727,0
36812,0,0.09308588256950942,0
80128,1,0.31867502943024656,1
34425,0,0.06653670277627281,0
17692,0,0.10883236183832175,0
30431,0,0.08259523529177754,0
49092,0,0.08089029441666984,0
7581,1,0.98484902823895,1
48991,0,0.1311995833143657,0
9477,0,0.11725012406387143,0
56051,0,0.16508930066952326,0
73624,0,0.07003491232732506,0
57438,0,0.1698134396606578,0
68107,0,0.09594099588678312,0
37165,0,0.09527784058224568,0
42790,1,0.15853108952186387,0
33544,0,0.08853324813474385,0
69186,0,0.14026361020911363,0
23696,0,0.1401240765367468,0
55045,0,0.1925925267144807,0
11042,0,0.08874702293337111,0
71941,0,0.051900137801058774,0
75787,0,0.08560885154643916,0
77837,0,0.1512703407906405,0
40660,1,0.16287329389009073,0
13552,0,0.07622702624642226,0
55033,0,0.09709019224816844,0
80123,1,0.9262228038679042,1
52446,0,0.09381452681832433,0
25053,0,0.059492022011764144,0
75749,1,0.1121118850897408,0
73838,0,0.1596071602051392,0
40173,0,0.10931241864137455,0
55775,1,0.10347567369277612,0
47610,0,0.06227414232141458,0
44977,0,0.1806298373512817,0
16093,0,0.06811800586133011,0
39335,0,0.10718090443612932,0
4348,0,0.0579275795769276,0
40383,1,0.9944453654829448,1
68745,1,0.9850927750866205,1
58611,0,0.1508395786100408,0
79430,1,0.151948660846517,0
14803,0,0.09743410005869368,0
34906,1,0.112429291618994,0
71077,0,0.16600462669478155,0
79819,0,0.15632297638987194,0
12332,0,0.1939715577499756,0
67209,0,0.1397404800049002,0
1128,1,0.9164463901061048,1
44053,0,0.08552208868477357,0
23128,1,0.9257620857273715,1
57759,0,0.07260762753023363,0
80349,0,0.1610056489486174,0
4641,0,0.21510666010681817,0
6724,0,0.062339794428358304,0
53768,0,0.12666077639401524,0
61883,0,0.08721867081740282,0
62618,0,0.1138259259399909,0
73160,0,0.1042133156685896,0
65485,0,0.10152962356975143,0
79535,0,0.1447380127330847,0
16137,0,0.07824028261131254,0
78745,0,0.12568973086786706,0
81963,1,0.1984358099928552,0
34986,0,0.08386676190547246,0
31359,0,0.13110372325545164,0
39867,1,0.5514249962169002,1
75183,0,0.09656507151284184,0
37161,0,0.1379621230624477,0
38446,1,0.7621850131702901,1
55036,0,0.13496073873359282,0
5432,0,0.1047990329833264,0
28888,0,0.10567276036175312,0
10985,1,0.9671421673080519,1
21427,0,0.12690874648827472,0
41847,1,0.8335062959498107,1
4966,1,0.1150286455362034,0
30416,0,0.1474797369558904,0
53717,0,0.18651812151619376,0
24018,0,0.08144772028511522,0
20089,0,0.09516696952504272,0
38941,0,0.1007494872815442,0
51743,0,0.10064215693613336,0
21279,0,0.1682853491174944,0
25164,0,0.10495967886449692,0
44247,0,0.1473829718430757,0
8340,0,0.14917207330708715,0
2964,0,0.06624565493153875,0
19354,0,0.06789674626885392,0
65307,0,0.09908210125114797,0
7183,1,0.09958958294586123,0
81019,0,0.10180498355854209,0
7192,1,0.7872527536435876,1
32481,0,0.150539299382805,0
41063,1,0.4268949475043395,1
3466,0,0.05824932951108721,0
62509,0,0.09865833865296936,0
6575,0,0.06032952056153126,0
42872,0,0.14544649849460503,0
33625,1,0.9186992732681,1
7377,1,0.6885550070744523,1
68570,0,0.0956593275983506,0
36947,0,0.07945162395240397,0
36620,0,0.15834929997116234,0
75026,0,0.16181733879229251,0
16925,0,0.09483520781381567,0
49180,0,0.08401076095901203,0
71652,0,0.09848907060315512,0
5196,0,0.07800555846546865,0
6707,0,0.07023407549465885,0
31055,0,0.17835868548315445,0
8337,0,0.15824066948789065,0
9138,0,0.11871790367078952,0
40464,0,0.16380516028749004,0
27558,1,0.17467064749631642,0
68295,0,0.11344982919146467,0
14806,0,0.07606404133378979,0
76148,0,0.0775903881833571,0
81370,0,0.16484032440734117,0
71870,0,0.11648615673557199,0
52686,0,0.17664537509311753,0
69166,1,0.6873662712900102,1
71813,1,0.07437591342908921,0
18011,0,0.08651350790015243,0
17604,0,0.08421765948901498,0
73995,0,0.11688020401690356,0
7834,0,0.16086759400278547,0
66609,0,0.12125253544864471,0
34295,1,0.1295800057794079,0
4740,0,0.11752047791601809,0
74868,0,0.15343658336753,0
39453,1,0.9504901655113925,1
78194,0,0.05810755739533195,0
72036,0,0.1390818743006846,0
36977,0,0.6695099342656551,1
23096,0,0.1171589927142936,0
41288,1,0.7496713901780495,1
72407,0,0.12249139221280546,0
54012,0,0.2024363171513536,0
32620,0,0.08710911732265737,0
5830,1,0.18426738338766332,0
47289,0,0.14577323525761518,0
47028,0,0.195609864909947,0
74851,0,0.13869102939354985,0
3500,0,0.07793956547249849,0
67477,1,0.17447709507167528,0
68585,0,0.13608313978003841,0
17036,0,0.09349137091643682,0
53992,0,0.15702953193028288,0
10559,1,0.1624090476967624,0
35678,0,0.11981044594849606,0
63637,1,0.6686826007199298,1
69512,0,0.12648669404812565,0
42453,0,0.04448564457260076,0
56417,1,0.15518186271274326,0
77605,0,0.09171709665397129,0
67077,0,0.20220926252382274,0
40922,0,0.18995593811074296,0
65213,0,0.07308786546708186,0
67955,0,0.1558152790788868,0
37486,0,0.11865573303440986,0
66930,1,0.7135935268100007,1
3360,0,0.08468103269016289,0
8968,0,0.08035837168970629,0
71440,0,0.21895887902527375,0
54255,1,0.15066918697532033,0
23121,1,0.7336938755453307,1
59687,0,0.22560945730163717,0
72846,0,0.0715847439821544,0
22104,0,0.05946375738409035,0
10977,1,0.10268220710100585,0
47712,0,0.10535448173721185,0
68177,0,0.15375732070843443,0
57063,0,0.07784231767841927,0
54087,0,0.20983919485212307,0
38774,0,0.08555031056129563,0
1268,0,0.09011993344490991,0
32461,1,0.27473725139038124,1
47298,0,0.12365422634640084,0
10667,1,0.13951776306771388,0
57203,0,0.07006542665232236,0
1519,0,0.1297916267873911,0
80359,0,0.15365832504397606,0
65387,1,0.186195774823492,0
58983,0,0.16412841715325724,0
5978,0,0.15814705871847365,0
39651,0,0.06917001831501152,0
78092,0,0.1178252262287058,0
51768,0,0.08974669616524861,0
49527,0,0.1642393144181085,0
47855,0,0.07140423166447289,0
22320,0,0.16380521402351417,0
37847,0,0.1858228801926578,0
16385,0,0.05896571573555479,0
37821,0,0.06803546113933584,0
68434,0,0.07698105714115458,0
30133,0,0.10760256702351799,0
55189,0,0.16980608478806786,0
1662,1,0.23914456428896858,0
21957,1,0.6076788779517638,1
6166,0,0.054484082745375945,0
49558,1,0.08240060583810371,0
35148,0,0.12620922626129644,0
12284,1,0.9944693933508998,1
33549,0,0.06423135312317575,0
65786,1,0.12715511354041178,0
27356,1,0.9431329805207885,1
67394,0,0.8406746250558352,1
41453,1,0.14362469670109834,0
40945,0,0.14876858565005643,0
49448,0,0.10777412752296281,0
9344,1,0.9432130841084363,1
80828,0,0.07658190053428354,0
16299,0,0.08890348691015033,0
76811,0,0.3116612580185158,1
24156,0,0.13624689594453573,0
27660,0,0.09198197854723983,0
52456,0,0.14871345047868828,0
45172,0,0.1821589140374187,0
55371,0,0.14025924287206304,0
74769,1,0.10656161512951727,0
69909,0,0.07044563099194218,0
22330,0,0.11705648262838396,0
3859,0,0.12630978854199806,0
56567,1,0.11193745885779208,0
12918,0,0.08393950592688063,0
13302,0,0.1399115211702104,0
18647,1,0.3872941529010586,1
73362,0,0.09566228622633076,0
41607,1,0.4237316820824516,1
62455,0,0.07363681103514454,0
32517,0,0.1295307346785341,0
13759,0,0.16722320874701266,0
83034,0,0.16359377403410832,0
51386,0,0.14984941219346365,0
32094,0,0.058589922942457524,0
10160,0,0.16208947030478046,0
23344,0,0.25368388379675877,1
18150,0,0.16064126704057644,0
48829,0,0.7980850741425674,1
19100,0,0.06207130582639608,0
52931,0,0.20226654954376674,0
69674,0,0.10514490580429384,0
36423,0,0.11646785282186738,0
38087,0,0.1640666973553799,0
16677,0,0.08421280174525975,0
17584,0,0.13869690160645354,0
41679,0,0.1452791110236158,0
44796,0,0.1294616563935921,0
76080,0,0.05798526950938613,0
29889,0,0.10518170086118589,0
58042,0,0.08837487710242287,0
29240,0,0.07453993565937309,0
36509,0,0.07614210398550855,0
21670,1,0.9334472319110578,1
17068,1,0.914820356724219,1
3809,0,0.15212271501302552,0
47233,1,0.9299487689958118,1
25252,0,0.9469536129598385,1
60360,0,0.19249015511558482,0
80664,0,0.06338543852568942,0
8010,0,0.12275343750236296,0
61621,0,0.7639884316849641,1
64544,0,0.17395844745943,0
52488,0,0.09813166462731687,0
44400,0,0.09530209698679115,0
68011,0,0.09727791903696524,0
32738,0,0.1314439724609812,0
73360,0,0.1027909298824748,0
42986,0,0.14300857790708207,0
30591,0,0.10785771496822533,0
53863,0,0.21186433002278568,0
28589,0,0.06637160494513027,0
46486,0,0.13304628980629657,0
74668,0,0.10122972140369828,0
5269,1,0.12374587969691886,0
59637,1,0.9788117123829723,1
79504,1,0.89935019683089,1
59732,0,0.12660140757172145,0
80055,1,0.5658404835053152,1
65011,0,0.05884323469332963,0
36222,0,0.060108575341253176,0
18357,0,0.1298747244510501,0
30205,0,0.12667555384006163,0
74191,0,0.17374161978520217,0
8329,0,0.0591482721227867,0
53363,0,0.08488601099108697,0
75729,0,0.2075359279312684,0
40364,0,0.17339351346808496,0
15668,0,0.1138043847362088,0
75494,0,0.08542449357243163,0
76760,0,0.11519851905417527,0
58557,0,0.18087578231472554,0
79370,1,0.9766746785671567,1
30754,0,0.08494798995511298,0
37282,0,0.12892524768552435,0
76759,0,0.17375214968813849,0
46894,0,0.14052222719131918,0
50401,0,0.12248351758189858,0
51082,0,0.15619764332933092,0
60628,0,0.13900755833037884,0
48122,0,0.05034556200428273,0
40319,0,0.18508558834499128,0
26309,0,0.15968598728891695,0
54987,1,0.16101848457085793,0
78368,0,0.10991581893486947,0
23697,0,0.07169616800344031,0
61576,0,0.1702519484222953,0
8105,0,0.13088255316861605,0
10706,0,0.11934119481790335,0
72362,0,0.10106933743413911,0
22091,0,0.2043392577764191,0
47796,0,0.07059801553259035,0
50979,0,0.11344698045601533,0
66369,0,0.0792916489265519,0
15207,0,0.08012339198469369,0
61362,1,0.16472290411511126,0
48273,0,0.0730279887925287,0
41898,0,0.1460194505572987,0
22409,0,0.1250238561982434,0
22782,0,0.1861632837722773,0
62802,0,0.187658853409441,0
15567,0,0.058986020063080284,0
32900,0,0.10017103707641914,0
33883,0,0.08732021392257858,0
44471,0,0.11975800717397227,0
58143,0,0.11961808707665238,0
56105,0,0.1769014421132237,0
55455,0,0.21174876789156388,0
25662,1,0.16964110222171686,0
43229,0,0.11332015241639978,0
62411,1,0.13146078474372486,0
44072,0,0.08557943184254564,0
72074,0,0.11426773045110437,0
12745,0,0.11842697120662944,0
68881,0,0.06238713326747742,0
54519,0,0.09601681829865469,0
6665,1,0.3115714708911209,1
46952,0,0.10634429643506271,0
8803,0,0.18281620733511308,0
4921,0,0.1276136357940127,0
7976,0,0.07044222244263473,0
54019,0,0.22932528741870195,0
32864,0,0.09793393939473839,0
48447,0,0.15360450504061068,0
40666,1,0.14405011771189008,0
64415,1,0.1114812484519432,0
81156,0,0.15417781842275924,0
51178,1,0.9269079584864721,1
22169,1,0.18710378555969145,0
62429,0,0.15546029675575834,0
39004,1,0.7825926071845825,1
46343,0,0.09784473299511053,0
49320,1,0.21486616507988196,0
12858,1,0.15047912936644436,0
58771,0,0.17240743765801902,0
51867,1,0.9366118559428745,1
17173,0,0.10788050450174377,0
13383,0,0.07327122587248756,0
34470,0,0.15945088751864503,0
4394,0,0.06266797279060002,0
69106,0,0.05942118320116635,0
51004,0,0.17322081458504268,0
64852,0,0.031833978566965127,0
65342,0,0.10501278968243634,0
4804,0,0.10666741313019455,0
62032,0,0.06367435654167213,0
9843,0,0.1157789994528905,0
21111,0,0.08963253720454574,0
19420,0,0.11648797415388405,0
62996,1,0.13888616347345695,0
6630,0,0.07147365064043333,0
37674,0,0.10980461186971024,0
81359,0,0.08967519371268783,0
68326,0,0.06288550702939835,0
14050,0,0.13426156015858784,0
77568,0,0.09588245760098418,0
51592,0,0.13224746563592216,0
26590,0,0.16521421817379606,0
76254,1,0.16617752051433124,0
11429,0,0.09691997182205243,0
3955,0,0.12944399762234376,0
47464,0,0.09063828198428008,0
69340,0,0.11389557638205612,0
19789,0,0.08371595021974208,0
3769,0,0.14816336339085165,0
80915,0,0.17007994514814254,0
49523,0,0.1595057565426627,0
46931,1,0.9401489706331028,1
24771,1,0.08164422217727293,0
61375,0,0.06790236302675288,0
20075,1,0.9917960744293403,1
32347,0,0.09545758199674322,0
34627,0,0.206398065558498,0
58434,0,0.1142577213892245,0
59585,0,0.16265093255746685,0
34645,1,0.08243226780198085,0
23973,0,0.08376605374716971,0
60890,0,0.08100153773442872,0
79042,0,0.09799052750086423,0
65418,0,0.12609697135157732,0
7625,0,0.13818758758767766,0
61662,1,0.9842579567065642,1
62400,0,0.09310938750205293,0
79121,0,0.13438518951594952,0
17700,0,0.09459279209011741,0
5809,0,0.1828037213408955,0
28670,0,0.16128193291343743,0
26448,1,0.27610430579797896,1
33342,0,0.09694121286663268,0
6087,0,0.1290615985284591,0
15940,0,0.08341904002777299,0
51447,0,0.19399567572645735,0
18525,0,0.12215402105246798,0
65433,0,0.1456247291072477,0
49010,1,0.9212054265384882,1
63272,1,0.5624380143816035,1
29643,0,0.1573779285231643,0
19751,0,0.06341334509395316,0
61493,0,0.16686872682995443,0
50245,0,0.10908863039235828,0
79331,0,0.11477216785390057,0
44587,0,0.17977857578519735,0
55885,0,0.08086299583393791,0
61776,0,0.16376655430276135,0
58453,0,0.12178483311030977,0
7081,1,0.38745861291649897,1
72896,0,0.056984313230536085,0
64275,0,0.09538823879082912,0
49939,0,0.15631457425228826,0
78485,1,0.07701184435687461,0
74203,0,0.11326830621497003,0
60969,1,0.09891858405777305,0
13344,0,0.10249301213037987,0
18026,1,0.10550125811816123,0
70193,0,0.08150830416334999,0
24450,0,0.05455663078540077,0
43986,0,0.1982323709252999,0
73894,0,0.10097964151862872,0
27060,0,0.2106240393393531,0
61657,0,0.1580911084837393,0
45171,0,0.08524308166018396,0
33595,0,0.058301692170492365,0
70812,0,0.07754392680574164,0
32693,0,0.5925746968622665,1
40185,0,0.0663723691217768,0
47373,0,0.1371866096590023,0
11240,0,0.06373261992956972,0
2801,1,0.16374447505436546,0
30982,0,0.135416566514679,0
26895,1,0.3806016299182491,1
2857,0,0.09446147189663666,0
47003,0,0.07807634592073495,0
70503,0,0.18660241592787002,0
16711,0,0.16262636922547635,0
42122,0,0.08203160214646994,0
65442,0,0.07131375722830516,0
10673,1,0.6788344949033506,1
8830,0,0.09017294026623977,0
77558,1,0.8584385387499311,1
73565,0,0.21368930705319802,0
61755,0,0.09285352646266046,0
25800,0,0.16738969413872348,0
8253,0,0.18226675209364343,0
39129,0,0.11740151599059259,0
66663,0,0.07657592660015883,0
28335,0,0.13568220740026227,0
36923,0,0.06930701801500794,0
19685,0,0.2583026406054445,1
35074,0,0.142969434108784,0
8967,0,0.06104314233225604,0
854,0,0.11754549485125841,0
81159,0,0.0806970171996513,0
45395,1,0.14510066381893852,0
16406,0,0.2222967825752497,0
69149,0,0.15361524355516026,0
5800,0,0.1335909672157022,0
155,0,0.1412457639769475,0
10837,0,0.09155741889985601,0
47333,0,0.1976936497641712,0
54580,0,0.14681495912403617,0
18314,0,0.14600362552209944,0
37318,1,0.9907749517369315,1
13479,0,0.11709125392204159,0
17603,0,0.09998597682720192,0
2065,0,0.05944427506011431,0
23383,0,0.17064263658667447,0
6314,0,0.08477179231248716,0
44207,0,0.14621880759212266,0
6702,0,0.09602323283661866,0
8572,1,0.1908302068092585,0
41717,0,0.16018075520621844,0
6430,0,0.09791035716730533,0
67272,0,0.08195163689822409,0
19702,0,0.14405375240986573,0
81376,0,0.10534959358982184,0
59813,0,0.14690512840772357,0
55946,0,0.1167263216397101,0
28338,0,0.1542092343134567,0
